# File: A10.EB_SecFuel_mtoe.csv
# Title: Database of fuel consumption across sectors
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
JK,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
KA,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
KL,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
MH,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
ML,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
MN,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
MP,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
MZ,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
NL,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
OD,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
PB,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
RJ,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
SK,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
TN,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
TR,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
TS,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
UK,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
UP,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
UT,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
WB,ZincIndustry,Industrial oil types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
AP,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
AR,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
AS,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
BR,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
CG,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
DL,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
GA,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
GJ,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
HP,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
HR,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
JH,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
JK,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
KA,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
KL,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
MH,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
ML,ZincIndustry,Industrial Pet coke,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
