# File: UCD_trn_data_SSP1.csv,,,,,,,,,,,,,,
# Title: SSP1 UCD transportation database,,,,,,,,,,,,,,
# Units: varies,,,,,,,,,,,,,,
# Description: UC Davis transportation database,,,,,,,,,,,,,,
# Source: Unknown,,,,,,,,,,,,,,
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Korea,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,208.6394
Korea,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,13.3769
Korea,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,1.4002
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,16.6654
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,95.0254
Korea,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,0.0304
Korea,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,130.2182
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,0.0417
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Large Car,Liquids,Liquids,energy,PJ/yr,76.8202
Korea,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Large Car,NG,Natural Gas,energy,PJ/yr,0.0246
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,energy,PJ/yr,260.2038
Korea,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,energy,PJ/yr,0.0833
Korea,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,energy,PJ/yr,0
Korea,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,energy,PJ/yr,0
Korea,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,3.75
Korea,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,2.5
Korea,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Korea,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Korea,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,7.4277
Korea,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,3.5164
Korea,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Korea,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Korea,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,35.13
Korea,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,416.2193
Korea,Freight,Truck,Truck,Liquids,Liquids,energy,PJ/yr,321.1663
Korea,Freight,Truck,Truck,NG,Natural Gas,energy,PJ/yr,0
Latin America,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,86.7833
Latin America,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,185.5725
Latin America,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,323.3859
Latin America,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,22.1339
Latin America,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,0.2698
Latin America,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,104.2223
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,energy,PJ/yr,13.945
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,178.101
Latin America,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,22.9766
Latin America,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,576.788
Latin America,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,40.3385
Latin America,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,674.5743
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,51.0087
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,312.2381
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,31.2407
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0
Latin America,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,27.2391
Latin America,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,2.6247
Latin America,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Latin America,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Latin America,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,1.4336
Latin America,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,6.6907
Latin America,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Latin America,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Latin America,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,78.3539
Latin America,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,249.5182
Latin America,Freight,Truck,Truck (0-1t),Liquids,Liquids,energy,PJ/yr,430.8214
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0
Latin America,Freight,Truck,Truck (6-15t),Liquids,Liquids,energy,PJ/yr,223.352
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,energy,PJ/yr,0
Latin America,Freight,Truck,Truck (>15t),Liquids,Liquids,energy,PJ/yr,1283.9491
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,energy,PJ/yr,0
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,224.6587
Middle East,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,349.4022
Middle East,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,274.8455
Middle East,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,0
Middle East,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,64.1947
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,423.4867
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,2.7718
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,930.01
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,4.3478
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,619.7367
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,2.8973
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,159.8624
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,0.7474
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0
Middle East,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,0
Middle East,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,0
Middle East,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Middle East,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Middle East,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,0
Middle East,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,0.3
Middle East,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Middle East,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Middle East,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,0
Middle East,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,561.6085
Middle East,Freight,Truck,Truck (0-2t),Liquids,Liquids,energy,PJ/yr,21.4119
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,0
Middle East,Freight,Truck,Truck (2-5t),Liquids,Liquids,energy,PJ/yr,83.9084
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0
Middle East,Freight,Truck,Truck (5-9t),Liquids,Liquids,energy,PJ/yr,1022.2979
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0
Middle East,Freight,Truck,Truck (9-16t),Liquids,Liquids,energy,PJ/yr,238.7825
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,40.2823
Southeast Asia,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,648.2284
Southeast Asia,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,463.0965
Southeast Asia,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,3.0773
Southeast Asia,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,152.3186
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,energy,PJ/yr,295.1489
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,374.2726
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,energy,PJ/yr,95.9171
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,energy,PJ/yr,0.2979
Southeast Asia,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,160.7919
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,0.4995
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,518.5735
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,1.6108
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,42.8039
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,0.133
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,energy,PJ/yr,172.5847
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,energy,PJ/yr,0.5361
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,energy,PJ/yr,0
Southeast Asia,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,19.476
Southeast Asia,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,2.6948
Southeast Asia,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Southeast Asia,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Southeast Asia,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,23.2714
Southeast Asia,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,2.4398
Southeast Asia,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Southeast Asia,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Southeast Asia,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,133.6023
Southeast Asia,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,1471.9415
Southeast Asia,Freight,Truck,Truck (0-2t),Liquids,Liquids,energy,PJ/yr,22.873
Southeast Asia,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,0
Southeast Asia,Freight,Truck,Truck (2-5t),Liquids,Liquids,energy,PJ/yr,89.6341
Southeast Asia,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0
Southeast Asia,Freight,Truck,Truck (5-9t),Liquids,Liquids,energy,PJ/yr,1092.0573
Southeast Asia,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0
Southeast Asia,Freight,Truck,Truck (9-16t),Liquids,Liquids,energy,PJ/yr,255.0765
Southeast Asia,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0
USA,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,2810.6029
USA,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,735.5948
USA,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,286.6044
USA,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,21.7504
USA,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0.1561
USA,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,energy,PJ/yr,50.9605
USA,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,energy,PJ/yr,0
USA,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,4128.0142
USA,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,9.5641
USA,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,0
USA,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0
USA,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0
USA,Passenger,LDV_4W,Midsize Car,Liquids,Liquids,energy,PJ/yr,3262.1531
USA,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
USA,Passenger,LDV_4W,Midsize Car,NG,Natural Gas,energy,PJ/yr,0
USA,Passenger,LDV_4W,Midsize Car,BEV,Electricity,energy,PJ/yr,0
USA,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,energy,PJ/yr,0
USA,Passenger,LDV_4W,Large Car,Liquids,Liquids,energy,PJ/yr,1635.6606
USA,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
USA,Passenger,LDV_4W,Large Car,NG,Natural Gas,energy,PJ/yr,0
USA,Passenger,LDV_4W,Large Car,BEV,Electricity,energy,PJ/yr,0
USA,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,energy,PJ/yr,0
USA,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,energy,PJ/yr,5445.1201
USA,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0
USA,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,energy,PJ/yr,0
USA,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,energy,PJ/yr,0
USA,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,energy,PJ/yr,0
USA,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,493.5451
USA,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,0
USA,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
USA,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
USA,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,21.0552
USA,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,26.7007
USA,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
USA,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
USA,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,166.2229
USA,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,1085.9555
USA,Freight,Truck,Truck (0-2.7t),Liquids,Liquids,energy,PJ/yr,920.1399
USA,Freight,Truck,Truck (0-2.7t),NG,Natural Gas,energy,PJ/yr,0
USA,Freight,Truck,Truck (2.7-4.5t),Liquids,Liquids,energy,PJ/yr,599.4454
USA,Freight,Truck,Truck (2.7-4.5t),NG,Natural Gas,energy,PJ/yr,0
USA,Freight,Truck,Truck (4.5-12t),Liquids,Liquids,energy,PJ/yr,2057.2906
USA,Freight,Truck,Truck (4.5-12t),NG,Natural Gas,energy,PJ/yr,0
USA,Freight,Truck,Truck (>12t),Liquids,Liquids,energy,PJ/yr,3897.6527
USA,Freight,Truck,Truck (>12t),NG,Natural Gas,energy,PJ/yr,0
Western Europe,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,1226.4713
Western Europe,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,1070.4936
Western Europe,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,523.8999
Western Europe,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,19.7505
Western Europe,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,11.3785
Western Europe,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,35.3188
Western Europe,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,69.8544
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,energy,PJ/yr,22.0257
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,2004.7569
Western Europe,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,0.0966
Western Europe,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,4594.7617
Western Europe,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,781.4934
Western Europe,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,0.2213
Western Europe,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Van,Liquids,Liquids,energy,PJ/yr,564.7959
Western Europe,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Van,NG,Natural Gas,energy,PJ/yr,0.0272
Western Europe,Passenger,LDV_4W,Van,BEV,Electricity,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Van,FCEV,Hydrogen,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,1587.6299
Western Europe,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,0.0765
Western Europe,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0
Western Europe,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0
Western Europe,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,45.0856
Western Europe,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,63.1219
Western Europe,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Western Europe,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Western Europe,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,78.079
Western Europe,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,166.494
Western Europe,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Western Europe,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Western Europe,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,278.2752
Western Europe,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,2234.5371
Western Europe,Freight,Truck,Truck (0-3.5t),Liquids,Liquids,energy,PJ/yr,203.2053
Western Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,energy,PJ/yr,0
Western Europe,Freight,Truck,Truck (3.5-16t),Liquids,Liquids,energy,PJ/yr,213.7057
Western Europe,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,energy,PJ/yr,0
Western Europe,Freight,Truck,Truck (16-32t),Liquids,Liquids,energy,PJ/yr,848.9273
Western Europe,Freight,Truck,Truck (16-32t),NG,Natural Gas,energy,PJ/yr,0
Western Europe,Freight,Truck,Truck (>32t),Liquids,Liquids,energy,PJ/yr,662.0304
Western Europe,Freight,Truck,Truck (>32t),NG,Natural Gas,energy,PJ/yr,0
Africa,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111,366.4804,329.8295,310.5844,310.5844,310.5844,310.5844
Africa,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7778,410.9168,369.8219,348.2432,348.2432,348.2432,348.2432
Africa,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,6.2207,6.202,6.1835,6.1649,6.1465,6.1281,6.1097
Africa,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,6.8427,6.8222,6.8018,6.7814,6.7611,6.7409,6.7207
Africa,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,60.8604,60.8604,60.6326,60.4056,60.1795,59.9542,59.7298
Africa,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,0.8222,0.6578,0.5481,0.4698,0.4568,0.4444,0.4327
Africa,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.2355,0.2307,0.226,0.2215,0.2202,0.2189,0.2176
Africa,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,intensity,MJ/vkm,1.972,1.5776,1.3147,1.1269,1.0956,1.066,1.0379
Africa,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,intensity,MJ/vkm,1.7735,1.7368,1.7016,1.6678,1.658,1.6482,1.6385
Africa,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.5365,2.0292,1.691,1.4494,1.4092,1.3711,1.335
Africa,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.903,1.6223,1.4137,1.2526,1.2247,1.198,1.1725
Africa,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,2.5577,2.068,1.7356,1.4953,1.455,1.4168,1.3806
Africa,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.6799,0.6658,0.6523,0.6394,0.6356,0.6318,0.6281
Africa,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,1.3169,1.0775,0.996,0.926,0.9195,0.9131,0.9068
